iter	RMSE
1503	0.06931619892
1504	0.06930215833
1505	0.06929830597
1506	0.06927500691
1507	0.06925465476
1508	0.06923434141
1509	0.06921866442
1510	0.06920696893
1511	0.06919365978
1512	0.06918568885
1513	0.06917250783
1514	0.06916105939
1515	0.06915854351
1516	0.06915522495
1517	0.06914116213
1518	0.06913247799
1519	0.06911528383
1520	0.06909676959
1521	0.06908115366
1522	0.06905355323
1523	0.06904559142
1524	0.06902547816
1525	0.06901253115
1526	0.06898951389
1527	0.06897651548
1528	0.06895588401
1529	0.06893869871
1530	0.0689307731
1531	0.06891445445
1532	0.06890594575
1533	0.0688862403
1534	0.06887611061
1535	0.06885932422
1536	0.06883892891
1537	0.06881897656
1538	0.06879767503
1539	0.06879007664
1540	0.06876161547
1541	0.06875021166
1542	0.06873581067
1543	0.06872842357
1544	0.06868851811
1545	0.06868490001
1546	0.06865093484
1547	0.06863520438
1548	0.06861878565
1549	0.0686046762
1550	0.06858544135
1551	0.06857103467
1552	0.06854599115
1553	0.06854205072
1554	0.06853760481
1555	0.06851674179
1556	0.06850267175
1557	0.06848582217
1558	0.06847195012
1559	0.06847024623
1560	0.06845298988
1561	0.06844818414
1562	0.0684346016
1563	0.06840497955
1564	0.06838270511
1565	0.06837600893
1566	0.06836137721
1567	0.06835968984
1568	0.06835175292
1569	0.06833337574
1570	0.06831776964
1571	0.0683112538
1572	0.06830650976
1573	0.06829533122
1574	0.06827596758
1575	0.06826425433
1576	0.06824582211
1577	0.06824222329
1578	0.068239542
1579	0.06821809703
1580	0.06820920348
1581	0.06819872328
1582	0.0681790667
1583	0.06816527686
1584	0.0681472813
1585	0.06812757836
1586	0.06811422622
1587	0.06810319307
1588	0.06808535674
1589	0.0680638649
1590	0.06804377576
1591	0.06803417368
1592	0.06802439665
1593	0.06801117488
1594	0.06800526797
1595	0.06799197892
1596	0.06797287278
1597	0.06797012054
1598	0.06796229231
1599	0.06795212565
1600	0.06793592182
1601	0.06790695409
1602	0.06790530658
1603	0.06789736015
1604	0.06788501487
1605	0.06786489529
1606	0.06784199212
1607	0.06783322173
1608	0.06782397133
1609	0.06779972773
1610	0.06776113825
1611	0.06775055108
1612	0.06773579592
1613	0.0677327955
1614	0.06772751113
1615	0.06770707077
1616	0.06769424671
1617	0.06767414435
1618	0.06766114793
1619	0.06763773361
1620	0.06762520642
1621	0.06761198449
1622	0.06759844536
1623	0.06758116921
1624	0.06756832104
1625	0.06755533493
1626	0.0675267809
1627	0.06751848622
1628	0.06750738662
1629	0.06749093576
1630	0.06747493488
1631	0.06746015815
1632	0.06744095794
1633	0.06742794139
1634	0.067414623
1635	0.06740016824
1636	0.06737387856
1637	0.0673617222
1638	0.06734571462
1639	0.06733254411
1640	0.06731271911
1641	0.06729122555
1642	0.06727458854
1643	0.06726255331
1644	0.0672513319
1645	0.06723650349
1646	0.0672212073
1647	0.06721014304
1648	0.06718586122
1649	0.06717070731
1650	0.06715497565
1651	0.06713697997
1652	0.06712704485
1653	0.06712556244
1654	0.06712267585
1655	0.06709638086
1656	0.06708331027
1657	0.06706875889
1658	0.0670579249
1659	0.06704140891
1660	0.06702452755
1661	0.06701017448
1662	0.06699524728
1663	0.06698498961
1664	0.06698174798
1665	0.06696094129
1666	0.06694802353
1667	0.0669230097
1668	0.06690908558
1669	0.06689511715
1670	0.06688038562
1671	0.0668583761
1672	0.06685637674
1673	0.06684480278
1674	0.06682415399
1675	0.06679879934
1676	0.06677457444
1677	0.06676177025
1678	0.06675896703
1679	0.06674297182
1680	0.06672671849
1681	0.06671033758
1682	0.06668968385
1683	0.06667540552
1684	0.06666403476
1685	0.0666616733
1686	0.06665377705
1687	0.06664014368
1688	0.06662305286
1689	0.06662067214
1690	0.06661097961
1691	0.06660871145
1692	0.06658713689
1693	0.06657168102
1694	0.06655261785
1695	0.06652672045
1696	0.06651374987
1697	0.0664966335
1698	0.06648656135
1699	0.06647524634
1700	0.06645925317
1701	0.06644238384
1702	0.06643698061
1703	0.0664296691
1704	0.06640735177
1705	0.06638363447
1706	0.06638210196
1707	0.06636517769
1708	0.06635885916
1709	0.06635529722
1710	0.06634483625
1711	0.06633167484
1712	0.06632933096
1713	0.06630700429
1714	0.06629184545
1715	0.06627881098
1716	0.06626130922
1717	0.06625521517
1718	0.06622623
1719	0.06621338806
1720	0.06620061091
1721	0.06618383518
1722	0.06616825717
1723	0.06615386606
1724	0.06614053583
1725	0.06612339158
1726	0.06611208703
1727	0.06611026286
1728	0.06609988116
1729	0.0660971245
1730	0.06607077297
1731	0.06605018627
1732	0.06603794474
1733	0.06602195394
1734	0.06600182846
1735	0.06599352324
1736	0.06597583729
1737	0.06596403341
1738	0.06595900705
1739	0.06593193456
1740	0.06591675236
1741	0.06590782272
1742	0.06589685165
1743	0.06586823343
1744	0.06585592968
1745	0.06584343229
1746	0.06583681959
1747	0.06582567774
1748	0.06581651336
1749	0.06580043172
1750	0.06579257151
1751	0.06577917043
1752	0.06575521533
1753	0.06573743798
1754	0.0657137834
1755	0.06569697858
1756	0.06569107005
1757	0.06567810385
1758	0.0656717584
1759	0.06566016576
1760	0.06564338143
1761	0.06562474279
1762	0.06560888156
1763	0.06560367089
1764	0.06559104068
1765	0.06558003244
1766	0.06555896913
1767	0.06554331709
1768	0.06553152618
1769	0.06552221776
1770	0.06550779742
1771	0.06550571318
1772	0.06548097516
1773	0.06546053928
1774	0.06544771043
1775	0.06543252885
1776	0.0654208909
1777	0.06541527199
1778	0.065413099
1779	0.06540234564
1780	0.06539400125
1781	0.0653920442
1782	0.0653827196
1783	0.06537127023
1784	0.06535638308
1785	0.06534152324
1786	0.06532338482
1787	0.06530555776
1788	0.0652948051
1789	0.06528433082
1790	0.06526124937
1791	0.06524262919
1792	0.0652393672
1793	0.06523377939
1794	0.06522082675
1795	0.06521331798
1796	0.06521158188
1797	0.06518870789
1798	0.06518674309
1799	0.06517603338
1800	0.06516195071
1801	0.06514945538
1802	0.06513964037
1803	0.06513743176
1804	0.06512759843
1805	0.06512616487
1806	0.06512071143
1807	0.06511418533
1808	0.06509862902
1809	0.06508481393
1810	0.0650707202
1811	0.06505323088
1812	0.06503551797
1813	0.06501778909
1814	0.06500835499
1815	0.06500692533
1816	0.06498946324
1817	0.0649771296
1818	0.06497249491
1819	0.06497110625
1820	0.06496233516
1821	0.06494540659
1822	0.06493772102
1823	0.06493633518
1824	0.06492249873
1825	0.06490646045
1826	0.06489358374
1827	0.06488531842
1828	0.06486815104
1829	0.06483878528
1830	0.06482580094
1831	0.06482448321
1832	0.06482161925
1833	0.06479945438
1834	0.06479352737
1835	0.06477540819
1836	0.06475552864
1837	0.06474930716
1838	0.0647417823
1839	0.06472772658
1840	0.06471733605
1841	0.06470097976
1842	0.06468926962
1843	0.06467900295
1844	0.06467659864
1845	0.06465971635
1846	0.06464917441
1847	0.06463632588
1848	0.06462644102
1849	0.06462006869
1850	0.06460876945
1851	0.06459997728
1852	0.0645921424
1853	0.06458176858
1854	0.06456491012
1855	0.0645498371
1856	0.06453627942
1857	0.06452809931
1858	0.06452582585
1859	0.0645032677
1860	0.0645013837
1861	0.06448441213
1862	0.06445093376
1863	0.06444587454
1864	0.06443024607
1865	0.06442274192
1866	0.06441530467
1867	0.06440324359
1868	0.06439618543
1869	0.06439380404
1870	0.0643823731
1871	0.06436807068
1872	0.06435049806
1873	0.06434299018
1874	0.06433304815
1875	0.06431229036
1876	0.06429302491
1877	0.06429152264
1878	0.06428295649
1879	0.06427375647
1880	0.06425587232
1881	0.06423681716
1882	0.06422657795
1883	0.06422104699
1884	0.06420671465
1885	0.06420252448
1886	0.06419151494
1887	0.06418032567
1888	0.06416288658
1889	0.06415061252
1890	0.06414043948
1891	0.06412929384
1892	0.06412247872
1893	0.06411153244
1894	0.06409044921
1895	0.0640631068
1896	0.06404621005
1897	0.0640347151
1898	0.06401913753
1899	0.06400692696
1900	0.06398774485
1901	0.0639824801
1902	0.06397571022
1903	0.0639640588
1904	0.06396192672
1905	0.0639605506
1906	0.06395845139
1907	0.06394862807
1908	0.06392922451
1909	0.06391594223
1910	0.06389822913
1911	0.06388053322
1912	0.06387851317
1913	0.06386777203
1914	0.06385975698
1915	0.06384437781
1916	0.06383680961
1917	0.06381886734
1918	0.06381758994
1919	0.06380017801
1920	0.06378596536
1921	0.0637717215
1922	0.06375930765
1923	0.06373703387
1924	0.06371129987
1925	0.06370169649
1926	0.06368460343
1927	0.06368324215
1928	0.06367407475
1929	0.06366851896
1930	0.06365757169
1931	0.06364899066
1932	0.06363308313
1933	0.06361887197
1934	0.06360414474
1935	0.06359912282
1936	0.06358207383
1937	0.06356996051
1938	0.06356359069
1939	0.06354943537
1940	0.06354656596
1941	0.06352841153
1942	0.06351281261
1943	0.06349837775
1944	0.06348488381
1945	0.06347689341
1946	0.06347462858
1947	0.06346095962
1948	0.06344178696
1949	0.06342729672
1950	0.06341169666
1951	0.06339782118
1952	0.06338441346
1953	0.06337133114
1954	0.06336871195
1955	0.06336070242
1956	0.06334644459
1957	0.06333848457
1958	0.06332360769
1959	0.06330892582
1960	0.06329256515
1961	0.06327201839
1962	0.06325265531
1963	0.06323994467
1964	0.06323069292
1965	0.06321872004
1966	0.06320907234
1967	0.0631991865
1968	0.06317955514
1969	0.06317561789
1970	0.06315764859
1971	0.06313560724
1972	0.06312681351
1973	0.06312546547
1974	0.06312286978
1975	0.06312018795
1976	0.06308962389
1977	0.06307428698
1978	0.06306064159
1979	0.06305516874
1980	0.06304496038
1981	0.06303999195
1982	0.06303772169
1983	0.06301454664
1984	0.06300834449
1985	0.06299516858
1986	0.06297764481
1987	0.06296072236
1988	0.06294690156
1989	0.06293455493
1990	0.06292608563
1991	0.06292244407
1992	0.06291567952
1993	0.06288641321
1994	0.06287668717
1995	0.06286263929
1996	0.06285423815
1997	0.0628339065
1998	0.06281142445
1999	0.0627949469
2000	0.06278523531
2001	0.06277163337
2002	0.06275839177
2003	0.0627445239
2004	0.06272380063
2005	0.06270300241
2006	0.06268730684
2007	0.0626808609
2008	0.06266388667
2009	0.06265073623
2010	0.06263802006
2011	0.06263111158
2012	0.06261237455
2013	0.0626033818
2014	0.06258819243
2015	0.06258623934
2016	0.06257782224
2017	0.06257573347
2018	0.0625527894
2019	0.06255152144
2020	0.06252977267
2021	0.0625077591
2022	0.06249241138
2023	0.06248217699
2024	0.06247305853
2025	0.06246184408
2026	0.0624394687
2027	0.062425969
2028	0.06240993533
2029	0.06239521595
2030	0.06238305492
2031	0.06236884723
2032	0.06235098369
2033	0.06234242632
2034	0.06233004755
2035	0.06232002062
2036	0.06230877586
2037	0.06229578923
2038	0.06228343351
2039	0.0622711287
2040	0.06225619915
2041	0.06224777753
2042	0.06223606321
2043	0.06221794279
2044	0.0622166917
2045	0.06220622192
2046	0.06219366356
2047	0.06218529918
2048	0.06217100531
2049	0.06215884961
2050	0.06213903911
2051	0.06212895453
2052	0.06211829891
2053	0.06210518032
2054	0.06209636382
2055	0.06208520157
2056	0.06206929647
2057	0.06206212336
2058	0.06205943847
2059	0.06205817524
2060	0.06204378168
2061	0.06202159383
2062	0.06201403077
2063	0.06200594145
2064	0.06198989547
2065	0.06198828908
2066	0.06197943441
2067	0.06196617774
2068	0.06195675019
2069	0.0619426833
2070	0.06192513148
2071	0.06191203549
2072	0.06190328511
2073	0.06189295787
2074	0.06188157972
2075	0.06185919104
2076	0.06184099252
2077	0.06183980598
2078	0.06183802872
2079	0.0618242314
2080	0.06179919394
2081	0.06179797773
2082	0.06178438929
2083	0.06176087479
2084	0.06174527243
2085	0.0617370477
2086	0.06173480881
2087	0.06171925198
2088	0.061706417
2089	0.06168697177
2090	0.06168574894
2091	0.06167347231
2092	0.06166582369
2093	0.06166364257
2094	0.06165231125
2095	0.06163975976
2096	0.06163495161
2097	0.06162010801
2098	0.06161702468
2099	0.06160256162
2100	0.06159338694
2101	0.06157676453
2102	0.06157098982
2103	0.06155653654
2104	0.06154980086
2105	0.06153272102
2106	0.06153060026
2107	0.06152222134
2108	0.0615210619
2109	0.06151039053
2110	0.06149621495
2111	0.06148992567
2112	0.06147218552
2113	0.06145393637
2114	0.06144339912
2115	0.0614275284
2116	0.06142511844
2117	0.06141829238
2118	0.06140812415
2119	0.06139198854
2120	0.06138733109
2121	0.06136827447
2122	0.06135940901
2123	0.06134122533
2124	0.06131537884
2125	0.06130773742
2126	0.06129340743
2127	0.06127344122
2128	0.06126747979
2129	0.06126092352
2130	0.06124536807
2131	0.06123142243
2132	0.06121452386
2133	0.0612001538
2134	0.06118290456
2135	0.06118173436
2136	0.06118052993
2137	0.06117885331
2138	0.06116761054
2139	0.06116486309
2140	0.06115283037
2141	0.06114178915
2142	0.06113130056
2143	0.06112580558
2144	0.06111794189
2145	0.0611086637
2146	0.06109654493
2147	0.06108756636
2148	0.06108133627
2149	0.06106391006
2150	0.06104892473
2151	0.06103453381
2152	0.06103222614
2153	0.06102343159
2154	0.06101208175
2155	0.06101094627
2156	0.06100927535
2157	0.060999175
2158	0.06098474391
2159	0.0609737069
2160	0.06096085235
2161	0.06094476895
2162	0.06094276262
2163	0.06092966443
2164	0.06091152677
2165	0.06088937261
2166	0.06088104309
2167	0.06087870167
2168	0.06087304802
2169	0.06086644073
2170	0.06085946757
2171	0.0608447721
2172	0.06083020441
2173	0.06081946323
2174	0.06080415417
2175	0.06079326212
2176	0.06078390037
2177	0.06076656536
2178	0.06074591845
2179	0.06072892441
2180	0.060727782
2181	0.06072059163
2182	0.06071419945
2183	0.06071213183
2184	0.06070978559
2185	0.06069449118
2186	0.0606929004
2187	0.06068445245
2188	0.06068334311
2189	0.06066492545
2190	0.06062805206
2191	0.06061893645
2192	0.06060991753
2193	0.06060676258
2194	0.0605947633
2195	0.06058308221
2196	0.06058204743
2197	0.06057596448
2198	0.0605703724
2199	0.06055512518
2200	0.0605490663
2201	0.06053544484
2202	0.0605246085
2203	0.0605230315
2204	0.06051757814
2205	0.06050524895
2206	0.06049465475
2207	0.06047806145
2208	0.06047529717
2209	0.06047423869
2210	0.06045853013
2211	0.06043766642
2212	0.06042384059
2213	0.06041806383
2214	0.06039574104
2215	0.06038073432
2216	0.06036845149
2217	0.06036093008
2218	0.06035655477
2219	0.06034563652
2220	0.06034411562
2221	0.06033331203
2222	0.06031479605
2223	0.06029685829
2224	0.06029508934
2225	0.06028421231
2226	0.06027692777
2227	0.06026337074
2228	0.06025024661
2229	0.06023160028
2230	0.0602189027
2231	0.06020127265
2232	0.06018483852
2233	0.06017595591
2234	0.06016632609
2235	0.06015177649
2236	0.06014565956
2237	0.06013106009
2238	0.06011950834
2239	0.06010116976
2240	0.06008513771
2241	0.06007787998
2242	0.06006411708
2243	0.06005231598
2244	0.06004159618
2245	0.06004057314
2246	0.06002373301
2247	0.06001074525
2248	0.05999179833
2249	0.05997544692
2250	0.05995758083
2251	0.05994737211
2252	0.05993643306
2253	0.05993445916
2254	0.05992598611
2255	0.05991596363
2256	0.05990179108
2257	0.05989185174
2258	0.05987391962
2259	0.05986044342
2260	0.05984719889
2261	0.05984078128
2262	0.05982102346
2263	0.05980825135
2264	0.0597970271
2265	0.05978682381
2266	0.05977254015
2267	0.05976397752
2268	0.05975559073
2269	0.0597503474
2270	0.0597416664
2271	0.0597398339
2272	0.05972762498
2273	0.0597181112
2274	0.05971285018
2275	0.05970800892
2276	0.05969249721
2277	0.05968169634
2278	0.05967045722
2279	0.05966342127
2280	0.05965518461
2281	0.05964359974
2282	0.05962636852
2283	0.05961905825
2284	0.05961196281
2285	0.05960124005
2286	0.05959447306
2287	0.05958989395
2288	0.05957650693
2289	0.05955799514
2290	0.05954982165
2291	0.05953712964
2292	0.05952573723
2293	0.0595152908
2294	0.05950722974
2295	0.05949985886
2296	0.05949793247
2297	0.05947955797
2298	0.05947144597
2299	0.05946188752
2300	0.05945342749
2301	0.05944153795
2302	0.05943738002
2303	0.05942835257
2304	0.05942185012
2305	0.05941199512
2306	0.05940516618
2307	0.05940353755
2308	0.05940166541
2309	0.05939010079
2310	0.05937768832
2311	0.05936407236
2312	0.05934843788
2313	0.05933477673
2314	0.059321538
2315	0.05931127295
2316	0.05930105899
2317	0.0592909501
2318	0.05928340724
2319	0.05927062632
2320	0.05925890595
2321	0.05924677494
2322	0.05923459432
2323	0.05922869756
2324	0.05921778948
2325	0.05921303133
2326	0.05920549245
2327	0.0591950138
2328	0.05918549039
2329	0.05917690065
2330	0.05917580043
2331	0.05916451257
2332	0.05915560968
2333	0.05914405534
2334	0.05913362625
2335	0.05913118079
2336	0.05912403486
2337	0.05910802712
2338	0.05909514989
2339	0.05909407493
2340	0.05909304599
2341	0.05907780113
2342	0.05906139845
2343	0.05905400957
2344	0.05903877415
2345	0.05902233513
2346	0.05902078096
2347	0.0590093869
2348	0.0590080106
2349	0.05899582613
2350	0.0589849215
2351	0.05898347955
2352	0.05896876924
2353	0.0589678245
2354	0.05895707638
2355	0.05895479944
2356	0.05894848627
2357	0.0589385669
2358	0.05892569339
2359	0.05891514925
2360	0.05890826263
2361	0.05889311959
2362	0.05887622112
2363	0.05886786484
2364	0.05885887959
2365	0.05885829431
2366	0.05884287946
2367	0.05883575734
2368	0.05882403465
2369	0.05881064049
2370	0.05879196068
2371	0.05877445898
2372	0.05875643739
2373	0.0587449627
2374	0.05873582031
2375	0.05872846297
2376	0.05872322014
2377	0.05871019746
2378	0.05870124502
2379	0.05869305325
2380	0.05868078868
2381	0.05866494129
2382	0.05865589804
2383	0.05865021561
2384	0.0586318646
2385	0.05861660525
2386	0.05861346411
2387	0.05859632397
2388	0.05858134353
2389	0.05856881478
2390	0.05855849062
2391	0.0585573865
2392	0.05854200211
2393	0.05853540517
2394	0.05852687511
2395	0.05851573207
2396	0.05850925313
2397	0.05850217316
2398	0.05849302292
2399	0.05848752752
2400	0.05847533277
2401	0.05845761856
2402	0.05844219322
2403	0.05843136867
2404	0.05842582208
2405	0.05842457072
2406	0.05841221935
2407	0.05840122255
2408	0.05839236079
2409	0.05838156139
2410	0.05836748178
2411	0.0583627899
2412	0.05834645024
2413	0.05833571414
2414	0.05832848251
2415	0.05832182283
2416	0.05831748922
2417	0.05830686179
2418	0.05829760361
2419	0.05829491991
2420	0.05828736936
2421	0.05828113086
2422	0.05826806097
2423	0.05825697237
2424	0.05824609999
2425	0.05823855682
2426	0.05823392016
2427	0.0582176536
2428	0.05820613716
2429	0.05819796653
2430	0.05818857149
2431	0.058178108
2432	0.05816248292
2433	0.05815399544
2434	0.05814991809
2435	0.05813741775
2436	0.05811550311
2437	0.05810864699
2438	0.05808862688
2439	0.05808765436
2440	0.05806981445
2441	0.05806251059
2442	0.05805030376
2443	0.05804956653
2444	0.05804459573
2445	0.05803268997
2446	0.05801726897
2447	0.05800859515
2448	0.05799726051
2449	0.05798320344
2450	0.0579764153
2451	0.05796768762
2452	0.05796009691
2453	0.05794732772
2454	0.05794601384
2455	0.05793835074
2456	0.05793382291
2457	0.05792197271
2458	0.0579115071
2459	0.05791009619
2460	0.05790874727
2461	0.05789541878
2462	0.05788941713
2463	0.05788191628
2464	0.05786135289
2465	0.0578533875
2466	0.0578517436
2467	0.05784668798
2468	0.0578379673
2469	0.05783038546
2470	0.05781341572
2471	0.05780356567
2472	0.05779374495
2473	0.05778874976
2474	0.05777498185
2475	0.05775609188
2476	0.05774371871
2477	0.0577356173
2478	0.0577248492
2479	0.05771664418
2480	0.05770331441
2481	0.05769690316
2482	0.05768108689
2483	0.05767117501
2484	0.0576526618
2485	0.05763792722
2486	0.0576325647
2487	0.05762459345
2488	0.05761211846
2489	0.05760303755
2490	0.05759117608
2491	0.05758147834
2492	0.05757096907
2493	0.05756518866
2494	0.05755687673
2495	0.05754994147
2496	0.0575467259
2497	0.05753923426
2498	0.05753201794
2499	0.05751735274
2500	0.05750075831
2501	0.05749048321
2502	0.0574810607
2503	0.05747001493
2504	0.05745679153
2505	0.05745029815
2506	0.05743568322
2507	0.05742496636
2508	0.05742343618
2509	0.05740671314
2510	0.05739473943
2511	0.05738460509
2512	0.05738343302
2513	0.05737664811
2514	0.05736425799
2515	0.05735278181
2516	0.0573464711
2517	0.05733625723
2518	0.0573283704
2519	0.05731911129
2520	0.05730920208
2521	0.05729916557
2522	0.05728749135
2523	0.0572764091
2524	0.05727229198
2525	0.05726026789
2526	0.05724585041
2527	0.05723222561
2528	0.0572167877
2529	0.05720464745
2530	0.05720115038
2531	0.05719461686
2532	0.05718660848
2533	0.05717444715
2534	0.05716542191
2535	0.05715770939
2536	0.05714594084
2537	0.05712959324
2538	0.05711860509
2539	0.05711736899
2540	0.05711018545
2541	0.05710110731
2542	0.05708847643
2543	0.05707254451
2544	0.05706006484
2545	0.0570448465
2546	0.05703083843
2547	0.05701935377
2548	0.05700228197
2549	0.05699220864
2550	0.05699071229
2551	0.05698457895
2552	0.05697408819
2553	0.05697298929
2554	0.05696815856
2555	0.05696199433
2556	0.05695373734
2557	0.05694564429
2558	0.0569306263
2559	0.05692005744
2560	0.05691395794
2561	0.05690245476
2562	0.0568916403
2563	0.05688232672
2564	0.05687712097
2565	0.05687101396
2566	0.05685737101
2567	0.05684972365
2568	0.0568307563
2569	0.05682054212
2570	0.05681432467
2571	0.05679944694
2572	0.05679831096
2573	0.05679151445
2574	0.05678151298
2575	0.05677284359
2576	0.05676516744
2577	0.05675398989
2578	0.05674304062
2579	0.05674147391
2580	0.05672370699
2581	0.05671106545
2582	0.05670902359
2583	0.05670070354
2584	0.05668939992
2585	0.05668121825
2586	0.05667353264
2587	0.05667202934
2588	0.0566682077
2589	0.05665001278
2590	0.05664169222
2591	0.05662601807
2592	0.05661442602
2593	0.05659541509
2594	0.05659403952
2595	0.05658321025
2596	0.0565783951
2597	0.05657010534
2598	0.05656099675
2599	0.05655505967
2600	0.05654491515
2601	0.05653359723
2602	0.05651901138
2603	0.05650848469
2604	0.05649464373
2605	0.05649066442
2606	0.05648985945
2607	0.05647660575
2608	0.05647537079
2609	0.05647083007
2610	0.05645045948
2611	0.05643975928
2612	0.05643061996
2613	0.05642429386
2614	0.0564102552
2615	0.0563917533
2616	0.05638239622
2617	0.05638110252
2618	0.05636563379
2619	0.05635818974
2620	0.0563382487
2621	0.05632488273
2622	0.05631138043
2623	0.05630898449
2624	0.05630807179
2625	0.05630707203
2626	0.05629763595
2627	0.05628747259
2628	0.05628249573
2629	0.05628184588
2630	0.05626862938
2631	0.05626078156
2632	0.05624510725
2633	0.05623956564
2634	0.05622181159
2635	0.0562142761
2636	0.05621097527
2637	0.05619576959
2638	0.05618747311
2639	0.05618030799
2640	0.05617284328
2641	0.05616348808
2642	0.05615589679
2643	0.05615520191
2644	0.0561472427
2645	0.05613774095
2646	0.05612582781
2647	0.05611643504
2648	0.05611063151
2649	0.05610951219
2650	0.05610817081
2651	0.05610150244
2652	0.05608755514
2653	0.05608008027
2654	0.05606868587
2655	0.05605060388
2656	0.05604406153
2657	0.05604005195
2658	0.05603101116
2659	0.05601087093
2660	0.05600005927
2661	0.05598490521
2662	0.05597496862
2663	0.05596190405
2664	0.05596083526
2665	0.05596016417
2666	0.05594256901
2667	0.05593047219
2668	0.05592006988
2669	0.05590954505
2670	0.0559029891
2671	0.05589917796
2672	0.05589037876
2673	0.05588071482
2674	0.05587109512
2675	0.05585785369
2676	0.05584182782
2677	0.05582771421
2678	0.05581660178
2679	0.05579993666
2680	0.05579786017
2681	0.05579708624
2682	0.05579632869
2683	0.05579062803
2684	0.05578047599
2685	0.05576655997
2686	0.05576033661
2687	0.05574849916
2688	0.05573872867
2689	0.05572604107
2690	0.0557128831
2691	0.05570079835
2692	0.05568609759
2693	0.05567979882
2694	0.05566903614
2695	0.05566778428
2696	0.05565534996
2697	0.05565456355
2698	0.05564424094
2699	0.05563191672
2700	0.05561827701
2701	0.05560813659
2702	0.05560202614
2703	0.05558930459
2704	0.05557852466
2705	0.05556872276
2706	0.05555324729
2707	0.05554902123
2708	0.05553591039
2709	0.0555213667
2710	0.05551188533
2711	0.0555046232
2712	0.05549264493
2713	0.05548513657
2714	0.05547083256
2715	0.05545757652
2716	0.05543327639
2717	0.05542545048
2718	0.0554246041
2719	0.05541205079
2720	0.05540397482
2721	0.05538885107
2722	0.05538778224
2723	0.05537372713
2724	0.05536744315
2725	0.05535903702
2726	0.05534827038
2727	0.05534761751
2728	0.0553394716
2729	0.05533220571
2730	0.05533122528
2731	0.05531711696
2732	0.05531613244
2733	0.05530278876
2734	0.05529457903
2735	0.0552889514
2736	0.05528120503
2737	0.05527776366
2738	0.0552709656
2739	0.05524210623
2740	0.05523045307
2741	0.05522059118
2742	0.05521989624
2743	0.05521033462
2744	0.05520957603
2745	0.05519920384
2746	0.05519504696
2747	0.0551900012
2748	0.05517879189
2749	0.0551734627
2750	0.05516562877
2751	0.05515555029
2752	0.05514496157
2753	0.05513541901
2754	0.05513451332
2755	0.05512332403
2756	0.05512012043
2757	0.05511878394
2758	0.05511001275
2759	0.05509772454
2760	0.05508439263
2761	0.05507013389
2762	0.05506948049
2763	0.05505522995
2764	0.05504271685
2765	0.05503265943
2766	0.05502119827
2767	0.05501625609
2768	0.05500627743
2769	0.05500575559
2770	0.05499622448
2771	0.05498228229
2772	0.05497143326
2773	0.05496174813
2774	0.05495474331
2775	0.05494424292
2776	0.05493295825
2777	0.05491857862
2778	0.05491767159
2779	0.05491065462
2780	0.05490974772
2781	0.05489576039
2782	0.05488879643
2783	0.0548778135
2784	0.05486472205
2785	0.05486016214
2786	0.05485000148
2787	0.05484078891
2788	0.05483293293
2789	0.05482375095
2790	0.0548103203
2791	0.05480578302
2792	0.05479994558
2793	0.0547886094
2794	0.05477641935
2795	0.05476608604
2796	0.05475669691
2797	0.05475037054
2798	0.05474002114
2799	0.05472165054
2800	0.05471603271
2801	0.05471132979
2802	0.05469825677
2803	0.05469123581
2804	0.05467879284
2805	0.0546633613
2806	0.05465981668
2807	0.0546489932
2808	0.05464332166
2809	0.05464266758
2810	0.05463684973
2811	0.05461899874
2812	0.05461184247
2813	0.05459697417
2814	0.05458166321
2815	0.05457621888
2816	0.05456754824
2817	0.0545598839
2818	0.0545575677
2819	0.05455555702
2820	0.05454893193
2821	0.05454566811
2822	0.05452875309
2823	0.05451713191
2824	0.05451202306
2825	0.05450577838
2826	0.05449683456
2827	0.05449592546
2828	0.05448991093
2829	0.05448434028
2830	0.05447095101
2831	0.0544669762
2832	0.05445758695
2833	0.05445189526
2834	0.0544396078
2835	0.05443883732
2836	0.05443008336
2837	0.05442191568
2838	0.05441370994
2839	0.05439632495
2840	0.05438351287
2841	0.05437764947
2842	0.05437700697
2843	0.05436401382
2844	0.05435489998
2845	0.05434200397
2846	0.05434132891
2847	0.05432835741
2848	0.05432612785
2849	0.05431914933
2850	0.05430468185
2851	0.05430405474
2852	0.0542949376
2853	0.05427941174
2854	0.05427206866
2855	0.05426663025
2856	0.05425916442
2857	0.05424535801
2858	0.05423389537
2859	0.05422542305
2860	0.0542184934
2861	0.05421145545
2862	0.05421014233
2863	0.05419966332
2864	0.05419359061
2865	0.05419287113
2866	0.05418642305
2867	0.05418558403
2868	0.05418321858
2869	0.05417969007
2870	0.05417905903
2871	0.05416937634
2872	0.05416574876
2873	0.05416199351
2874	0.05414571436
2875	0.05414288711
2876	0.0541376004
2877	0.05412086657
2878	0.05410859178
2879	0.05409591146
2880	0.05409024147
2881	0.05408159835
2882	0.05406614911
2883	0.05404879197
2884	0.05403341224
2885	0.05402742737
2886	0.05402179795
2887	0.05402064516
2888	0.05401607607
2889	0.0540148584
2890	0.05400940332
2891	0.05400354687
2892	0.05399567386
2893	0.05399113599
2894	0.0539888152
2895	0.05398302056
2896	0.05397100831
2897	0.05396273743
2898	0.05395504399
2899	0.05395173828
2900	0.05394950361
2901	0.0539412802
2902	0.0539358188
